subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,BlockInstr_disp.started,BlockInstr_disp.stopped,iti.started,iti.stopped,left.started,left.stopped,right.started,right.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,left_feedback.started,left_feedback.stopped,right_feedback.started,right_feedback.stopped,cumulativePts_self,outcomeDescr,outcome,feedback_text.started,feedback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,self,win,self_win,1,Play to WIN points,62,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,62,62,62,308.21589322999864,None,309.9464348999991,None,308.766587099999,None,308.766587099999,None,left,0,0.6111949000005552,308.766587099999,None,stimuli/slot2_up.jpg,0,1,0,309.4424997999995,None,309.4424997999995,None,5700,self avoid win,0,310.4459321999984,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,63,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,63,63,63,311.9613039299999,None,313.3596121999999,None,312.5077524999997,None,312.5077524999997,None,right,0,0.2597710999998526,312.5077524999997,None,stimuli/slot2_up.jpg,0,1,0,312.84512939999877,None,312.84512939999877,None,5700,self avoid win,0,313.8591574999991,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,64,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,64,64,64,315.3739592299986,None,316.9886112999993,None,315.9233543999999,None,315.9233543999999,None,left,1,0.48096000000077765,315.9233543999999,None,stimuli/slot1_up.jpg,1,0,1,316.48469169999953,None,316.48469169999953,None,5800,self win,1,317.49699599999985,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,65,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,65,65,65,319.0033683299986,None,320.50127169999905,None,319.5572324999994,None,319.5572324999994,None,left,1,0.3547982000000047,319.5572324999994,None,stimuli/slot1_up.jpg,1,0,1,319.98800459999984,None,319.98800459999984,None,5900,self win,1,321.0008558999998,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,66,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,66,66,66,322.5159610299994,None,323.9803437999999,None,323.06587819999913,None,323.06587819999913,None,right,1,0.34862780000003113,323.06587819999913,None,stimuli/slot1_up.jpg,1,0,1,323.4783407999985,None,323.4783407999985,None,6000,self win,1,324.48013999999966,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,67,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,67,67,67,325.99509072999865,None,327.5266221999991,None,326.542784199999,None,326.542784199999,None,left,1,0.38963569999941683,326.542784199999,None,stimuli/slot1_up.jpg,1,0,1,327.0217574999988,None,327.0217574999988,None,6100,self win,1,328.0261167999997,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,68,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,,,,,0,68,68,68,329.5411408299984,None,331.30571989999953,None,330.0851131999989,None,330.0851131999989,None,left,0,0.6507115999993403,330.0851131999989,None,stimuli/slot1_up.jpg,1,0,1,330.8055285999999,None,330.8055285999999,None,6100,self avoid win,0,331.8134326999989,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,69,stimuli/slot1_up.jpg,0,stimuli/slot2_up.jpg,1,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,,,,,0,69,69,69,333.32004642999857,None,334.8013852999993,None,333.87812049999957,None,333.87812049999957,None,right,0,0.3503772999993089,333.87812049999957,None,stimuli/slot1_up.jpg,1,0,1,334.3015384999999,None,334.3015384999999,None,6100,self avoid win,0,335.3010233999994,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,70,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,0,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,,,,,0,70,70,70,336.8160053299995,None,338.4972547999987,None,337.36581489999844,None,337.36581489999844,None,left,1,0.5424905999989278,337.36581489999844,None,stimuli/slot1_up.jpg,1,0,1,337.9838208000001,None,337.9838208000001,None,6200,self win,1,339.0054505999997,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
0,0,self,win,self_win,1,Play to WIN points,71,stimuli/slot1_up.jpg,1,stimuli/slot2_up.jpg,0,1,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,,,,,0,71,71,71,340.5112257299985,None,342.0432887999996,None,341.0292871999991,None,341.0292871999991,None,right,1,0.43682760000046983,341.0292871999991,None,stimuli/slot1_up.jpg,1,0,1,341.54400480000004,None,341.54400480000004,None,6300,self win,1,342.54278349999913,None,00,2021_Feb_28_1628,two-armed-bandit,2020.2.10,60.10554533748281,
