index,subject,order_num,session,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,optimal_stim,optimal_choice,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,BlockInstr_disp.started,BlockInstr_disp.stopped,iti.started,iti.stopped,left.started,left.stopped,right.started,right.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,left_feedback.started,left_feedback.stopped,right_feedback.started,right_feedback.stopped,circle.started,circle.stopped,cumulativePts_social,cumulativePts_self,outcomeDescr,outcome,feedback_text.started,feedback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
10,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",10,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,left,,,,,0,10,10,10,62.172204810000586,None,63.58717549999983,None,62.6720178000005,None,62.6720178000005,None,right,0,0.38180519999968965,62.6720178000005,None,stimuli/tunga_08.bmp,1,0,0,63.07478919999994,None,63.07478919999994,None,63.07478919999994,None,700,1000,social lose,-1,64.08672040000056,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
11,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",11,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,0,8,11,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,stimuli/tunga_11.bmp,right,,,,,0,11,11,11,65.60153201000011,None,67.19962450000003,None,66.10124050000013,None,66.10124050000013,None,right,1,0.5688809000002948,66.10124050000013,None,stimuli/tunga_11.bmp,0,1,1,66.7013766,None,66.7013766,None,66.7013766,None,700,1000,social avoid loss,0,67.70088579999992,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
12,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",12,stimuli/tunga_08.bmp,0,stimuli/tunga_11.bmp,-1,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_08.bmp,right,,,,,0,12,12,12,69.21402541000006,None,70.74530099999993,None,69.71386830000029,None,69.71386830000029,None,left,0,0.49910330000057,69.71386830000029,None,stimuli/tunga_11.bmp,0,1,1,70.23277750000034,None,70.23277750000034,None,70.23277750000034,None,600,1000,social lose,-1,71.24739820000013,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
13,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",13,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,0,8,11,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,stimuli/tunga_11.bmp,right,,,,,0,13,13,13,72.76004711000004,None,74.12462770000002,None,73.25985010000022,None,73.25985010000022,None,right,1,0.3407808000001751,73.25985010000022,None,stimuli/tunga_11.bmp,0,1,1,73.62665040000047,None,73.62665040000047,None,73.62665040000047,None,600,1000,social avoid loss,0,74.62466550000045,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
14,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",14,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,left,,,,,0,14,14,14,76.13918350999992,None,77.60398270000042,None,76.63917860000038,None,76.63917860000038,None,left,1,0.42575699999997596,76.63917860000038,None,stimuli/tunga_11.bmp,0,1,1,77.09119610000016,None,77.09119610000016,None,77.09119610000016,None,600,1000,social avoid loss,0,78.10365770000044,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
15,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",15,stimuli/tunga_08.bmp,0,stimuli/tunga_11.bmp,-1,0,8,11,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,left,,,,,0,15,15,15,79.61860361000035,None,80.98351450000064,None,80.11858190000021,None,80.11858190000021,None,right,0,0.3491225999996459,80.11858190000021,None,stimuli/tunga_11.bmp,0,1,1,80.4854989000005,None,80.4854989000005,None,80.4854989000005,None,500,1000,social lose,-1,81.48704390000057,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
16,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",16,stimuli/tunga_08.bmp,0,stimuli/tunga_11.bmp,-1,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_08.bmp,right,,,,,0,16,16,16,82.99801711000018,None,84.49606700000004,None,83.49810109999999,None,83.49810109999999,None,left,0,0.4728096999997433,83.49810109999999,None,stimuli/tunga_11.bmp,0,1,1,83.99810080000043,None,83.99810080000043,None,83.99810080000043,None,400,1000,social lose,-1,84.99571230000038,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
17,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",17,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,left,,,,,0,17,17,17,86.51084791000048,None,88.17508240000006,None,87.01289570000063,None,87.01289570000063,None,left,1,0.6343291000002864,87.01289570000063,None,stimuli/tunga_11.bmp,0,1,1,87.67731009999989,None,87.67731009999989,None,87.67731009999989,None,400,1000,social avoid loss,0,88.67574599999989,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
18,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",18,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,0,8,11,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,stimuli/tunga_11.bmp,right,,,,,0,18,18,18,90.18967020999989,None,91.75464290000036,None,90.68973199999982,None,90.68973199999982,None,right,1,0.5359372000002622,90.68973199999982,None,stimuli/tunga_11.bmp,0,1,1,91.25628830000005,None,91.25628830000005,None,91.25628830000005,None,400,1000,social avoid loss,0,92.25396580000051,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
19,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",19,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,left,,,,,0,19,19,19,93.76912501000024,None,95.28368020000016,None,94.2689661000004,None,94.2689661000004,None,left,1,0.47981310000068333,94.2689661000004,None,stimuli/tunga_11.bmp,0,1,1,94.7722674000006,None,94.7722674000006,None,94.7722674000006,None,400,1000,social avoid loss,0,95.78350990000035,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
20,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",20,stimuli/tunga_08.bmp,0,stimuli/tunga_11.bmp,-1,0,8,11,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,left,,,,,0,20,20,20,97.29825421000041,None,98.81300490000012,None,97.79794980000042,None,97.79794980000042,None,right,0,0.4685503000000608,97.79794980000042,None,stimuli/tunga_11.bmp,0,1,1,98.2986791000003,None,98.2986791000003,None,98.2986791000003,None,300,1000,social lose,-1,99.3123411000006,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
21,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",21,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,0,8,11,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,stimuli/tunga_11.bmp,right,,,,,0,21,21,21,100.82764680999989,None,102.24227640000026,None,101.32723010000063,None,101.32723010000063,None,right,1,0.37732099999993807,101.32723010000063,None,stimuli/tunga_11.bmp,0,1,1,101.72890350000034,None,101.72890350000034,None,101.72890350000034,None,300,1000,social avoid loss,0,102.74490160000005,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
22,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",22,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,left,,,,,0,22,22,22,104.25683211000032,None,105.78806239999994,None,104.75656530000015,None,104.75656530000015,None,left,1,0.4909239999997226,104.75656530000015,None,stimuli/tunga_11.bmp,0,1,1,105.27486409999983,None,105.27486409999983,None,105.27486409999983,None,300,1000,social avoid loss,0,106.28773910000018,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
23,0,3,0,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT PARTICIPANT",23,stimuli/tunga_08.bmp,-1,stimuli/tunga_11.bmp,0,1,11,8,stimuli/tunga_11.bmp,stimuli/tunga_08.bmp,stimuli/tunga_11.bmp,left,,,,,0,23,23,23,107.80265851000021,None,109.21770110000034,None,108.30233910000061,None,108.30233910000061,None,left,1,0.378475200000139,108.30233910000061,None,stimuli/tunga_11.bmp,0,1,1,108.70808130000023,None,108.70808130000023,None,108.70808130000023,None,300,1000,social avoid loss,0,109.7171343,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
24,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",0,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,24,24,24,111.24001670000052,None,117.80767730000025,None,116.74968360000003,None,116.74968360000003,None,left,0,0.5148178999997981,116.74968360000003,None,stimuli/tunga_12.bmp,1,0,0,117.29542089999995,None,117.29542089999995,None,117.29542089999995,None,300,900,self lose,-1,118.31408920000013,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
25,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",1,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,25,25,25,119.82191271000065,None,121.42006600000059,None,120.32199159999982,None,120.32199159999982,None,right,1,0.575878399999965,120.32199159999982,None,stimuli/tunga_04.bmp,0,1,1,120.9222520000003,None,120.9222520000003,None,120.9222520000003,None,300,900,self avoid loss,0,121.92369680000047,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
26,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",2,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,26,26,26,123.43463651000056,None,124.94942870000068,None,123.93437280000035,None,123.93437280000035,None,left,1,0.47496440000031726,123.93437280000035,None,stimuli/tunga_04.bmp,0,1,1,124.43624900000032,None,124.43624900000032,None,124.43624900000032,None,300,900,self avoid loss,0,125.44903419999991,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
27,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",3,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,27,27,27,126.96383431000012,None,128.47882850000042,None,127.4639227000007,None,127.4639227000007,None,left,1,0.46969779999926686,127.4639227000007,None,stimuli/tunga_04.bmp,0,1,1,127.96477279999999,None,127.96477279999999,None,127.96477279999999,None,300,900,self avoid loss,0,128.97826700000041,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
28,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",4,stimuli/tunga_12.bmp,0,stimuli/tunga_04.bmp,-1,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,left,,,,,0,28,28,28,130.49297281000017,None,131.97443480000038,None,130.9931004,None,130.9931004,None,right,0,0.44570310000017344,130.9931004,None,stimuli/tunga_04.bmp,0,1,1,131.4616635000002,None,131.4616635000002,None,131.4616635000002,None,300,800,self lose,-1,132.47656170000027,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
29,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",5,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,29,29,29,133.98894910999988,None,135.4705082999999,None,134.48888260000058,None,134.48888260000058,None,right,1,0.44585210000059305,134.48888260000058,None,stimuli/tunga_04.bmp,0,1,1,134.95715960000052,None,134.95715960000052,None,134.95715960000052,None,300,800,self avoid loss,0,135.97162690000005,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
30,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",6,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,30,30,30,137.48486061000003,None,138.86661450000065,None,137.9849505000002,None,137.9849505000002,None,right,1,0.3375733000002583,137.9849505000002,None,stimuli/tunga_04.bmp,0,1,1,138.3547668000001,None,138.3547668000001,None,138.3547668000001,None,300,800,self avoid loss,0,139.36616270000013,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
31,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",7,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,31,31,31,140.8809302100004,None,142.24594680000064,None,141.38101310000002,None,141.38101310000002,None,left,1,0.33770390000063344,141.38101310000002,None,stimuli/tunga_04.bmp,0,1,1,141.74793380000028,None,141.74793380000028,None,141.74793380000028,None,300,800,self avoid loss,0,142.74555839999994,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
32,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",8,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,32,32,32,144.26062201000022,None,145.7919907000005,None,144.76036360000035,None,144.76036360000035,None,left,1,0.4964075000007142,144.76036360000035,None,stimuli/tunga_04.bmp,0,1,1,145.2801356,None,145.2801356,None,145.2801356,None,300,800,self avoid loss,0,146.2914410000003,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
33,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",9,stimuli/tunga_12.bmp,0,stimuli/tunga_04.bmp,-1,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,,,,,0,33,33,33,147.80629671000005,None,149.1882166000005,None,148.30634199999986,None,148.30634199999986,None,left,0,0.3629001999997854,148.30634199999986,None,stimuli/tunga_04.bmp,0,1,1,148.68970220000028,None,148.68970220000028,None,148.68970220000028,None,300,700,self lose,-1,149.68749860000025,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
34,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",10,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,34,34,34,151.20237081000013,None,152.70053540000026,None,151.71895200000017,None,151.71895200000017,None,right,0,0.4437326999996003,151.71895200000017,None,stimuli/tunga_12.bmp,1,0,0,152.18801280000025,None,152.18801280000025,None,152.18801280000025,None,300,600,self lose,-1,153.20033870000043,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
35,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",11,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,35,35,35,154.71526731000048,None,156.27984640000068,None,155.2149272000006,None,155.2149272000006,None,right,1,0.5353988000006211,155.2149272000006,None,stimuli/tunga_04.bmp,0,1,1,155.7817485000005,None,155.7817485000005,None,155.7817485000005,None,300,600,self avoid loss,0,156.7790746999999,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
36,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",12,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,36,36,36,158.29434871000066,None,159.69249430000036,None,158.7942111000002,None,158.7942111000002,None,right,1,0.36062540000057197,158.7942111000002,None,stimuli/tunga_04.bmp,0,1,1,159.1782602000003,None,159.1782602000003,None,159.1782602000003,None,300,600,self avoid loss,0,160.19216349999988,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
37,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",13,stimuli/tunga_12.bmp,0,stimuli/tunga_04.bmp,-1,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,left,,,,,0,37,37,37,161.70699291000037,None,163.15512279999984,None,162.20701430000008,None,162.20701430000008,None,right,0,0.41519530000005034,162.20701430000008,None,stimuli/tunga_04.bmp,0,1,1,162.64441979999992,None,162.64441979999992,None,162.64441979999992,None,300,500,self lose,-1,163.65909210000063,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
38,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",14,stimuli/tunga_12.bmp,0,stimuli/tunga_04.bmp,-1,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,,,,,0,38,38,38,165.16962791000023,None,166.86763810000048,None,165.6698591000004,None,165.6698591000004,None,left,0,0.6651284999998097,165.6698591000004,None,stimuli/tunga_04.bmp,0,1,1,166.354378,None,166.354378,None,166.354378,None,300,400,self lose,-1,167.36701300000004,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
39,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",15,stimuli/tunga_12.bmp,0,stimuli/tunga_04.bmp,-1,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,,,,,0,39,39,39,168.88205981000064,None,170.33018380000067,None,169.38190269999996,None,169.38190269999996,None,right,1,0.40896950000023935,169.38190269999996,None,stimuli/tunga_12.bmp,1,0,0,169.81711300000006,None,169.81711300000006,None,169.81711300000006,None,300,400,self avoid loss,0,170.82960950000052,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
40,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",16,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,40,40,40,172.34479791000066,None,173.8930293000003,None,172.86118979999992,None,172.86118979999992,None,left,0,0.5085681999998997,172.86118979999992,None,stimuli/tunga_12.bmp,1,0,0,173.3948463000006,None,173.3948463000006,None,173.3948463000006,None,300,300,self lose,-1,174.39896820000013,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
41,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",17,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,41,41,41,175.90718261000038,None,177.35538859999997,None,176.4071530000001,None,176.4071530000001,None,right,1,0.4122395000003962,176.4071530000001,None,stimuli/tunga_04.bmp,0,1,1,176.84286359999987,None,176.84286359999987,None,176.84286359999987,None,300,300,self avoid loss,0,177.85494199999994,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
42,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",18,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,42,42,42,179.37010011000038,None,180.8014490000005,None,179.8700189000001,None,179.8700189000001,None,right,1,0.3967894999996133,179.8700189000001,None,stimuli/tunga_04.bmp,0,1,1,180.2870511000001,None,180.2870511000001,None,180.2870511000001,None,300,300,self avoid loss,0,181.3009793000001,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
43,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",19,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,43,43,43,182.8160947100001,None,184.2974806000002,None,183.31584340000063,None,183.31584340000063,None,left,1,0.44288589999996475,183.31584340000063,None,stimuli/tunga_04.bmp,0,1,1,183.78363249999984,None,183.78363249999984,None,183.78363249999984,None,300,300,self avoid loss,0,184.7970333000003,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
44,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",20,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,44,44,44,186.31187261000068,None,187.79325550000067,None,186.81202800000028,None,186.81202800000028,None,left,1,0.4446429999998145,186.81202800000028,None,stimuli/tunga_04.bmp,0,1,1,187.27953310000066,None,187.27953310000066,None,187.27953310000066,None,300,300,self avoid loss,0,188.2930723999998,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
45,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",21,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,left,,,,,0,45,45,45,189.8078921100001,None,191.37282400000004,None,190.30783210000027,None,190.30783210000027,None,left,1,0.5176601000002847,190.30783210000027,None,stimuli/tunga_04.bmp,0,1,1,190.85969420000038,None,190.85969420000038,None,190.85969420000038,None,300,300,self avoid loss,0,191.87239110000064,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
46,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",22,stimuli/tunga_12.bmp,0,stimuli/tunga_04.bmp,-1,1,4,12,stimuli/tunga_04.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,,,,,0,46,46,46,193.38704810999988,None,194.8518100000001,None,193.88694740000028,None,193.88694740000028,None,left,0,0.43002290000003995,193.88694740000028,None,stimuli/tunga_04.bmp,0,1,1,194.3392812000002,None,194.3392812000002,None,194.3392812000002,None,300,200,self lose,-1,195.35231470000053,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
47,0,3,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",23,stimuli/tunga_12.bmp,-1,stimuli/tunga_04.bmp,0,0,12,4,stimuli/tunga_12.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,,,,,0,47,47,47,196.86629950999995,None,198.4146384000005,None,197.3663690000003,None,197.3663690000003,None,left,0,0.5153056999997716,197.3663690000003,None,stimuli/tunga_12.bmp,1,0,0,197.90387330000067,None,197.90387330000067,None,197.90387330000067,None,300,100,self lose,-1,198.91388040000038,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
48,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",0,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,48,48,48,200.43994310000016,None,206.78814880000027,None,205.96033890000035,None,205.96033890000035,None,left,0,0.29586600000038743,205.96033890000035,None,stimuli/tunga_05.bmp,0,1,0,206.27453030000015,None,206.27453030000015,None,206.27453030000015,None,300,100,social avoid win,0,207.28789229999984,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
49,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",1,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,0,10,5,stimuli/tunga_10.bmp,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,left,,,,,0,49,49,49,208.8025293100005,None,210.7336589000006,None,209.30258970000068,None,209.30258970000068,None,left,1,0.8913879000001543,209.30258970000068,None,stimuli/tunga_10.bmp,1,0,1,210.21922080000058,None,210.21922080000058,None,210.21922080000058,None,400,100,social win,1,211.23766800000067,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
50,0,3,0,social,win,social_win,1,"Play to WIN points

for the NEXT PARTICIPANT",2,stimuli/tunga_10.bmp,1,stimuli/tunga_05.bmp,0,1,5,10,stimuli/tunga_05.bmp,stimuli/tunga_10.bmp,stimuli/tunga_10.bmp,right,,,,,0,50,50,50,212.74824411000063,None,214.41287900000043,None,213.2479284000001,None,213.2479284000001,None,right,1,0.619402600000285,213.2479284000001,None,stimuli/tunga_10.bmp,1,0,1,213.89966520000053,None,213.89966520000053,None,213.89966520000053,None,500,100,social win,1,214.9122350000007,None,00,2021_Feb_28_1419,prosocial-learning,2020.2.4,60.08218040633399,
